product_id,product_name,median_unit_price,category,cost_ratio,standard_cost,source_system,is_simulated_category,is_simulated_cost,simulation_version
84971l,LARGE HEART FLOWERS HOOK,2.46,Home Decor,0.6782,1.6684,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84974,S/2 ZINC HEART DESIGN PLANTERS,9.95,Home Decor,0.6375,6.3431,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84975,HEART SHAPED MIRROR,1.69,Home Decor,0.5981,1.0108,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84976,RECTANGULAR SHAPED MIRROR,0.79,Other,0.4844,0.3827,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84977,WIRE FLOWER T-LIGHT HOLDER,1.25,Other,0.633,0.7912,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84978,HANGING HEART JAR T-LIGHT HOLDER,1.25,Home Decor,0.5799,0.7249,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84984A,GREEN PEONY CUSHION COVER,4.65,Home Decor,0.4154,1.9316,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84984B,RED PEONY CUSHION COVER,4.65,Home Decor,0.5723,2.6612,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84984D,ORIENTAL RED CUSHION COVER,4.65,Home Decor,0.5088,2.3659,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84985A,SET OF 72 GREEN PAPER DOILIES,1.45,Stationery,0.5342,0.7746,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84987,SET OF 36 TEATIME PAPER DOILIES,1.45,Kitchen & Dining,0.387,0.5612,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84988,SET OF 72 PINK HEART PAPER DOILIES,1.45,Stationery,0.4217,0.6115,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84989A,75 GREEN FAIRY CAKE CASES,0.55,Other,0.6728,0.37,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84989a,75 GREEN FAIRY CAKE CASES,2.08,Other,0.3906,0.8124,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84990,60 GOLD AND SILVER FAIRY CAKE CASES,0.55,Other,0.4701,0.2586,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84991,60 TEATIME FAIRY CAKE CASES,0.55,Kitchen & Dining,0.6089,0.3349,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84992,72 SWEETHEART FAIRY CAKE CASES,0.55,Home Decor,0.5022,0.2762,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84993A,75 GREEN PETIT FOUR CASES,0.42,Other,0.4622,0.1941,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84993B,75 BLACK PETIT FOUR CASES,0.42,Other,0.6145,0.2581,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84993a,75 GREEN PETIT FOUR CASES,0.83,Other,0.5521,0.4582,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997A,CHILDRENS CUTLERY POLKADOT GREEN,4.15,Other,0.524,2.1746,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997B,CHILDRENS CUTLERY RETROSPOT RED,4.15,Other,0.5287,2.1941,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997C,CHILDRENS CUTLERY POLKADOT BLUE,4.15,Other,0.6676,2.7705,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997D,CHILDRENS CUTLERY POLKADOT PINK,4.15,Other,0.3828,1.5886,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997a,CHILDRENS CUTLERY POLKADOT GREEN,8.29,Other,0.4389,3.6385,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997b,CHILDRENS CUTLERY RETROSPOT RED,8.29,Other,0.4264,3.5349,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997c,CHILDRENS CUTLERY POLKADOT BLUE,8.29,Other,0.4495,3.7264,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
84997d,CHILDRENS CUTLERY POLKADOT PINK,8.29,Other,0.6514,5.4001,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85006,SET 4 NURSERY DES ROUND BOXES,0.85,Other,0.5707,0.4851,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85008,SET OF 3 CONEY ISLAND OVAL BOXES,4.95,Other,0.4288,2.1226,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85014A,BLACK/BLUE POLKADOT UMBRELLA,5.95,Accessories,0.4432,2.637,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85014B,RED RETROSPOT UMBRELLA,5.95,Accessories,0.3901,2.3211,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85014a,BLACK/BLUE POLKADOT UMBRELLA,12.46,Accessories,0.6059,7.5495,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85014b,RED RETROSPOT UMBRELLA,12.46,Accessories,0.5824,7.2567,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85015,SET OF 12  VINTAGE POSTCARD SET,0.65,Stationery,0.55,0.3575,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85016,SET OF 6 VINTAGE NOTELETS KIT,2.46,Other,0.5579,1.3724,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85017A,ENVELOPE 50 ROMANTIC IMAGES,0.85,Other,0.5714,0.4857,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85017B,ENVELOPE 50 BLOSSOM IMAGES,0.83,Other,0.5582,0.4633,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85017C,ENVELOPE 50 CURIOUS IMAGES,0.42,Other,0.6337,0.2662,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2.55,Stationery,0.4239,1.0809,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85019A,ROMANTIC IMAGES NOTEBOOK SET,1.25,Stationery,0.521,0.6512,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85019B,BLOSSOM  IMAGES NOTEBOOK SET,1.25,Stationery,0.5552,0.694,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85019C,CURIOUS  IMAGES NOTEBOOK SET,2.75,Stationery,0.4552,1.2518,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85020,ROUND PINK HEART MIRROR,2.1,Home Decor,0.4815,1.0112,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2.55,Home Decor,0.3958,1.0093,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85023C,PINK LARGE JEWELED PHOTOFRAME,2.55,Home Decor,0.3902,0.995,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85024B,EAU DE NILE JEWELLED PHOTOFRAME,1.65,Home Decor,0.3848,0.6349,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85024C,PINK SMALL JEWELLED PHOTOFRAME,1.65,Home Decor,0.5476,0.9035,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,1.65,Home Decor,0.6491,1.071,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85025C,PINK HEART SHAPE PHOTO FRAME,1.65,Home Decor,0.5509,0.909,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.85,Other,0.6357,0.5403,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85027L,FRENCH CHATEAU LARGE PLATTER,1.95,Kitchen & Dining,0.4512,0.8798,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,1.95,Kitchen & Dining,0.4952,0.9656,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85028S,FRENCH CHATEAU SMALL FRUITBOWL,1.95,Kitchen & Dining,0.6645,1.2958,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85030,FRENCH CHATEAU OVAL PLATTER,1.95,Kitchen & Dining,0.4568,0.8908,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85031A,ROMANTIC IMAGES SCRAP BOOK SET,4.95,Other,0.619,3.064,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85031B,BLOSSOM IMAGES SCRAP BOOK SET,4.95,Other,0.6478,3.2066,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85031C,CURIOUS IMAGES SCRAP BOOK SET,4.95,Other,0.4951,2.4507,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85032A,ROMANTIC IMAGES GIFT WRAP SET,0.65,Gifts & Seasonal,0.6511,0.4232,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85032B,BLOSSOM IMAGES GIFT WRAP SET,0.65,Gifts & Seasonal,0.65,0.4225,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85032C,CURIOUS IMAGES GIFT WRAP SET,0.65,Gifts & Seasonal,0.59,0.3835,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85032D,YULETIDE IMAGES GIFT WRAP SET,0.65,Gifts & Seasonal,0.5527,0.3593,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85034A,3 GARDENIA MORRIS BOXED CANDLES,1.25,Home Decor,0.6607,0.8259,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1.25,Home Decor,0.6703,0.8379,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85034C,3 ROSE MORRIS BOXED CANDLES,1.25,Home Decor,0.6358,0.7948,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85034a,3 GARDENIA MORRIS BOXED CANDLES,8.29,Home Decor,0.5286,4.3821,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,8.29,Home Decor,0.3885,3.2207,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4.25,Home Decor,0.4553,1.935,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,3.36,Home Decor,0.4814,1.6175,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1.25,Home Decor,0.6602,0.8252,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,8.47,Home Decor,0.4518,3.8267,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,8.47,Home Decor,0.4343,3.6785,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85035c,ROSE 3 WICK MORRIS BOX CANDLE,8.47,Home Decor,0.4393,3.7209,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,4.25,Home Decor,0.5877,2.4977,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1.25,Home Decor,0.6257,0.7821,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1.25,Home Decor,0.3913,0.4891,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,8.29,Home Decor,0.403,3.3409,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,8.47,Home Decor,0.6677,5.6554,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2.1,Home Decor,0.4983,1.0464,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1.63,Kitchen & Dining,0.6126,0.9985,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.63,Kitchen & Dining,0.6439,1.0496,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.63,Kitchen & Dining,0.4478,0.7299,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,3.29,Kitchen & Dining,0.6169,2.0296,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1.65,Kitchen & Dining,0.495,0.8168,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.65,Kitchen & Dining,0.4811,0.7938,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85040a,S/4 PINK FLOWER CANDLES IN BOWL,3.29,Kitchen & Dining,0.4244,1.3963,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85042,ANTIQUE LILY FAIRY LIGHTS,4.95,Other,0.4847,2.3993,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4.95,Gifts & Seasonal,0.5424,2.6849,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85047,WHITE BEADED GARLAND STRING 20LIGHT,6.35,Other,0.4482,2.8461,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,7.95,Gifts & Seasonal,0.4523,3.5958,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049A,TRADITIONAL CHRISTMAS RIBBONS,1.25,Gifts & Seasonal,0.5997,0.7496,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049B,LUSH GREENS RIBBONS,1.25,Other,0.4667,0.5834,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049C,ROMANTIC PINKS RIBBONS,1.25,Other,0.5526,0.6908,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049D,BRIGHT BLUES RIBBONS,1.25,Other,0.6144,0.768,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049E,SCANDINAVIAN REDS RIBBONS,1.25,Other,0.5432,0.679,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049F,BABY BOOM RIBBONS,1.25,Other,0.6439,0.8049,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049G,CHOCOLATE BOX RIBBONS,1.25,Other,0.4079,0.5099,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049H,URBAN BLACK RIBBONS,0.83,Other,0.45,0.3735,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049a,TRADITIONAL CHRISTMAS RIBBONS,3.29,Gifts & Seasonal,0.602,1.9806,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049b,LUSH GREENS RIBBONS,2.46,Other,0.6378,1.569,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049c,ROMANTIC PINKS RIBBONS,2.46,Other,0.6386,1.571,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049d,BRIGHT BLUES RIBBONS,2.46,Other,0.6702,1.6487,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049e,SCANDINAVIAN REDS RIBBONS,3.29,Other,0.5176,1.7029,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85049g,CHOCOLATE BOX RIBBONS,2.46,Other,0.4127,1.0152,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85053,FRENCH ENAMEL CANDLEHOLDER,2.1,Home Decor,0.4079,0.8566,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85054,FRENCH ENAMEL POT W LID,2.95,Other,0.5184,1.5293,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85055,FRENCH ENAMEL UTENSIL HOLDER,3.75,Other,0.6598,2.4742,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85059,FRENCH ENAMEL WATER BASIN,3.75,Other,0.3978,1.4918,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85061W,WHITE JEWELLED HEART DECORATION,0.85,Home Decor,0.5876,0.4995,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.65,Other,0.6235,1.0288,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85063,CREAM SWEETHEART MAGAZINE RACK,15.95,Home Decor,0.5108,8.1473,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85064,CREAM SWEETHEART LETTER RACK,5.45,Home Decor,0.4708,2.5659,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85065,CREAM SWEETHEART TRAYS,12.75,Home Decor,0.6354,8.1014,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85066,CREAM SWEETHEART MINI CHEST,12.75,Home Decor,0.4039,5.1497,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85067,CREAM SWEETHEART WALL CABINET,18.95,Home Decor,0.4483,8.4953,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85068,CREAM SWEETHEART SHELF + HOOKS,7.95,Home Decor,0.5768,4.5856,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,0.39,Other,0.4367,0.1703,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,0.39,Other,0.4018,0.1567,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",0.39,Other,0.6479,0.2527,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,0.39,Other,0.4509,0.1759,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1.14,Home Decor,0.5607,0.6392,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85084,HOLLY TOP CHRISTMAS STOCKING,0.85,Gifts & Seasonal,0.4145,0.3523,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85086A,CANDY SPOT HEART DECORATION,0.83,Home Decor,0.6146,0.5101,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85087,CANDY SPOT CUSHION COVER,3.29,Home Decor,0.6401,2.1059,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85088,CANDY SPOT HAND BAG,2.1,Accessories,0.4956,1.0408,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85089,CANDY SPOT BUNNY,2.95,Other,0.5689,1.6783,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85092,CANDY SPOT TEA COSY,2.3,Kitchen & Dining,0.646,1.4858,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85093,CANDY SPOT EGG WARMER HARE,0.83,Other,0.6011,0.4989,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85094,CANDY SPOT EGG WARMER RABBIT,0.83,Other,0.599,0.4972,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85095,THREE CANVAS LUGGAGE TAGS,1.28,Other,0.4952,0.6339,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85096,HILDA CANDY SPOT RABBIT,3.75,Other,0.4072,1.527,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85098B,BLUE FLYING SINGING CANARY,3.75,Other,0.4048,1.518,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85099B,JUMBO BAG RED RETROSPOT,2.08,Accessories,0.6196,1.2888,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2.08,Accessories,0.562,1.169,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85099F,JUMBO BAG STRAWBERRY,2.08,Accessories,0.5021,1.0444,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85099f,JUMBO BAG STRAWBERRY,5.06,Accessories,0.5073,2.5669,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85103,SILVER T-LIGHT SETTING,5.91,Other,0.499,2.9491,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85104,SILVER GLASS T-LIGHT SET,2.95,Other,0.4163,1.2281,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2.12,Other,0.5644,1.1965,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2.55,Other,0.4347,1.1085,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85109,PINK BOUDOIR T-LIGHT HOLDER,0.85,Other,0.4932,0.4192,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,0.29,Other,0.433,0.1256,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85114A,BLACK ENCHANTED FOREST PLACEMAT,1.65,Other,0.5568,0.9187,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85114B,IVORY ENCHANTED FOREST PLACEMAT,1.65,Other,0.4453,0.7347,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85114C,RED ENCHANTED FOREST PLACEMAT,1.65,Other,0.5961,0.9836,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85114a,BLACK ENCHANTED FOREST PLACEMAT,3.29,Other,0.5459,1.796,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85114b,IVORY ENCHANTED FOREST PLACEMAT,3.29,Other,0.5355,1.7618,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85114c,RED ENCHANTED FOREST PLACEMAT,3.29,Other,0.5689,1.8717,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85115B,S/4 BLACK DISCO PARTITION PANEL,8.29,Other,0.4904,4.0654,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85116,BLACK CANDELABRA T-LIGHT HOLDER,1.63,Other,0.5779,0.942,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85118,HEART T-LIGHT HOLDER,1.25,Home Decor,0.4011,0.5014,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85119,WATERING CAN SINGLE HOOK PISTACHIO,3.36,Other,0.4821,1.6199,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.95,Home Decor,0.4948,1.4597,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
