customer_id,last_purchase,frequency,monetary,gross_margin,fulfilment_cost,recency_days,observed_historical_clv,r_score,f_score,m_score,rfm_segment
C17604,2011-11-15,10,705.9325,321.1189,82.85,25,238.2689,2,2,1,Other
C17608,2011-11-17,10,591.965,271.2014,107.15,23,164.05139999999997,2,2,1,Other
C17609,2011-12-03,10,1371.504,476.5616,269.35,7,207.21159999999998,4,2,3,Potential Loyalists
C17611,2011-12-02,30,4734.0545,2185.0285,939.15,8,1245.8784999999998,4,5,5,Champions
C17612,2011-10-17,13,2428.2745,993.6359,658.15,54,335.4859,1,3,4,At Risk
C17613,2011-11-17,23,4995.5465,2287.403,898.5,23,1388.9029999999998,2,5,5,At Risk
C17614,2011-12-02,7,559.903,247.4645,100.85,8,146.6145,4,1,1,Other
C17615,2011-11-14,9,625.193,310.6726,67.60000000000001,26,243.07259999999997,2,2,1,Other
C17616,2011-11-28,12,1008.4654999999999,442.1799,100.89999999999999,12,341.2799,4,3,2,Potential Loyalists
C17618,2011-12-04,13,1569.82,783.0695,143.15,6,639.9195,4,3,4,Potential Loyalists
C17619,2011-11-21,12,797.8655,388.0691,73.7,19,314.3691,3,3,2,Other
C17620,2011-11-07,12,573.148,266.5643,50.55,33,216.0143,2,3,1,At Risk
C17621,2011-11-18,11,1949.415,821.759,203.9,22,617.859,3,3,4,Other
C17623,2011-11-12,13,1119.3225,499.9254,130.25,28,369.6754,2,4,3,At Risk
C17624,2011-11-25,7,1177.1734999999999,525.8525,208.0,15,317.85249999999996,3,1,3,Other
C17625,2011-11-21,13,4758.32,2151.2282,443.45,19,1707.7782,3,4,5,Loyal
C17628,2011-12-06,12,561.074,264.5627,60.5,4,204.0627,5,3,1,Potential Loyalists
C17629,2011-12-04,14,2146.978,853.7724,591.75,6,262.02239999999995,4,4,4,Champions
C17630,2011-11-22,10,927.3635,448.7909,75.85000000000001,18,372.9409,3,2,2,Other
C17631,2011-12-08,12,1001.905,487.6434,139.85,2,347.7934,5,3,2,Potential Loyalists
C17633,2011-11-30,17,2053.9945000000002,960.4249,265.15000000000003,10,695.2748999999999,4,5,4,Champions
C17634,2011-11-03,18,2827.0125,1276.1109000000001,320.9,37,955.2109000000002,2,5,5,At Risk
C17636,2011-11-20,11,912.478,434.1857,90.4,20,343.7857,3,3,2,Other
C17637,2011-11-20,14,1182.526,574.0076,133.70000000000002,20,440.3076,3,4,3,Loyal
C17639,2011-10-08,19,2388.184,1255.0252,72.8,63,1182.2252,1,5,4,At Risk
C17640,2011-11-26,14,1626.783,743.828,120.8,14,623.028,3,4,4,Loyal
C17642,2011-10-22,10,1279.9595,602.4089,193.05,49,409.3589,1,2,3,Lost
C17643,2011-11-29,11,593.6034999999999,275.91179999999997,53.65,11,222.26179999999997,4,3,1,Potential Loyalists
C17644,2011-12-08,20,3525.4765,1594.2458,653.8000000000001,2,940.4457999999998,5,5,5,Champions
C17646,2011-06-11,6,1075.938,496.1342,121.15,182,374.9842,1,1,3,Lost
C17647,2011-12-09,12,633.351,277.0394,43.8,1,233.2394,5,3,1,Potential Loyalists
C17648,2011-12-06,13,2275.822,1119.0096,199.55,4,919.4596000000001,5,4,4,Champions
C17649,2011-11-23,8,1435.863,663.0775,157.95000000000002,17,505.12749999999994,3,1,3,Other
C17650,2011-11-18,8,538.6675,240.88649999999998,72.45,22,168.43649999999997,3,1,1,Other
C17651,2011-11-28,19,4694.009,2068.0998,1113.95,12,954.1497999999999,4,5,5,Champions
C17652,2011-11-14,21,5415.6565,2468.0068,908.75,26,1559.2568,2,5,5,At Risk
C17653,2011-11-29,10,1451.301,575.8003,509.2,11,66.6003,4,2,3,Potential Loyalists
C17654,2011-11-26,12,685.544,310.977,44.95,14,266.027,3,3,1,Other
C17655,2011-11-29,19,3164.4035,1432.6334,422.1,11,1010.5333999999999,4,5,5,Champions
C17656,2011-12-04,17,2158.975,865.7962,526.1,6,339.6962,4,5,4,Champions
C17658,2011-11-14,12,1219.6225,534.4802,242.3,26,292.18019999999996,2,3,3,At Risk
C17659,2011-12-08,20,3471.3475,1591.9738,559.1,2,1032.8737999999998,5,5,5,Champions
C17660,2011-11-26,10,510.434,244.8377,68.45,14,176.3877,3,2,1,Other
C17663,2011-11-14,15,2197.92,1076.6007,302.95,26,773.6506999999999,2,4,4,At Risk
C17664,2011-11-21,10,1125.7214999999999,497.2382,237.5,19,259.7382,3,2,3,Other
C17666,2011-12-06,7,964.586,335.8355,224.20000000000002,4,111.63550000000001,5,1,2,Other
C17667,2011-12-07,15,2531.654,1154.6556,386.15000000000003,3,768.5056,5,4,4,Champions
C17668,2011-12-08,14,1276.291,601.8007,72.3,2,529.5007,5,4,3,Loyal
C17669,2011-12-05,20,3988.699,1590.0921,710.05,5,880.0421000000001,4,5,5,Champions
C17670,2011-10-28,10,1038.3235,487.3273,67.15,43,420.17729999999995,1,2,2,Lost
C17671,2011-11-26,14,2266.67,1059.7563,302.45,14,757.3063,3,4,4,Loyal
C17672,2011-11-24,16,4127.91,1906.4364,632.9,16,1273.5364,3,4,5,Loyal
C17673,2011-12-08,11,1706.9945,785.614,522.8,2,262.8140000000001,5,3,4,Potential Loyalists
C17674,2011-10-16,17,1502.2365,724.9597,276.3,55,448.6597,1,5,3,At Risk
C17675,2011-12-08,47,21509.8995,9992.8415,2971.3,2,7021.5415,5,5,5,Champions
C17676,2011-12-05,13,3500.227,1426.3278,342.2,5,1084.1278,4,4,5,Champions
C17677,2011-12-08,43,16938.202,6170.174,3456.8,2,2713.374,5,5,5,Champions
C17678,2011-12-07,14,847.1075,381.5963,110.85,3,270.7463,5,4,2,Loyal
C17679,2011-11-19,6,2143.093,872.5617,267.6,21,604.9617,3,1,4,Other
C17680,2011-11-16,7,476.341,207.12550000000002,52.8,24,154.32550000000003,2,1,1,Other
C17682,2011-11-29,22,3113.4295,1429.0248,520.75,11,908.2747999999999,4,5,5,Champions
C17684,2011-10-27,6,392.967,175.8431,66.05,44,109.7931,1,1,1,Lost
C17685,2011-11-23,12,3490.454,1541.7236,682.75,17,858.9736,3,3,5,Other
C17686,2011-12-02,19,7054.637,3299.7552,901.5,8,2398.2552,4,5,5,Champions
C17690,2011-11-09,21,5115.635,2458.8568,636.25,31,1822.6068,2,5,5,At Risk
C17691,2011-12-02,16,1148.745,541.6249,91.45,8,450.17490000000004,4,4,3,Loyal
C17692,2011-11-29,13,1357.254,362.36060000000003,260.25,11,102.11060000000003,4,4,3,Loyal
C17693,2011-11-11,8,523.2515,213.305,98.25,29,115.055,2,1,1,Other
C17694,2011-11-14,12,901.583,429.7262,99.2,26,330.5262,2,3,2,At Risk
C17695,2011-07-31,5,840.924,328.29609999999997,279.7,132,48.59609999999998,1,1,2,Lost
C17696,2011-12-01,22,3217.3885,1523.0389,656.3,9,866.7389000000001,4,5,5,Champions
C17697,2011-11-05,10,762.106,358.8886,63.300000000000004,35,295.5886,2,2,1,Other
C17698,2011-11-25,15,982.5295,482.1225,78.6,15,403.52250000000004,3,4,2,Loyal
C17700,2011-11-28,16,3299.712,1559.8693,479.1,12,1080.7693,4,4,5,Champions
C17701,2011-12-04,9,959.8399999999999,426.0392,64.25,6,361.7892,4,2,2,Potential Loyalists
C17702,2011-11-23,12,2287.0,882.949,501.15000000000003,17,381.7989999999999,3,3,4,Other
C17703,2011-11-04,9,1099.979,499.9487,222.85,36,277.0987,2,2,3,Other
C17704,2011-11-26,16,1594.8,759.1963999999999,158.15,14,601.0464,3,4,4,Loyal
C17705,2011-12-06,15,2298.957,1120.3679,352.05,4,768.3179,5,4,4,Champions
C17706,2011-12-06,24,10815.05,5044.9061,1380.4,4,3664.5061,5,5,5,Champions
C17707,2011-11-19,9,424.46750000000003,225.9496,67.2,21,158.7496,3,2,1,Other
C17708,2011-08-26,7,580.229,257.4284,48.75,106,208.6784,1,1,1,Lost
C17709,2011-09-21,7,2021.7440000000001,956.2293000000001,26.2,80,930.0293,1,1,4,Lost
C17711,2011-11-29,11,952.3725,443.81780000000003,109.2,11,334.61780000000005,4,3,2,Potential Loyalists
C17712,2011-10-26,8,929.7025,430.105,93.4,45,336.70500000000004,1,1,2,Lost
C17714,2011-11-18,11,557.4775,210.7758,53.95,22,156.82580000000002,3,3,1,Other
C17715,2011-10-31,11,686.3885,277.6486,163.20000000000002,40,114.44859999999997,1,3,1,At Risk
C17716,2011-11-20,24,6418.055,3027.523,1114.05,20,1913.4730000000002,3,5,5,Loyal
C17718,2011-12-07,12,767.8095000000001,354.58570000000003,60.1,3,294.4857,5,3,1,Potential Loyalists
C17719,2011-11-02,22,5794.223,2798.472,885.6,38,1912.8720000000003,2,5,5,At Risk
C17720,2011-11-29,14,1745.769,760.8976,226.8,11,534.0976,4,4,4,Champions
C17722,2011-11-16,17,3102.2715,1159.8116,593.5,24,566.3116,2,5,5,At Risk
C17723,2011-11-26,14,3605.7225,1402.9593,301.95,14,1101.0093,3,4,5,Loyal
C17724,2011-09-29,9,1498.068,693.7963,126.0,72,567.7963,1,2,3,Lost
C17725,2011-12-09,15,3648.036,1579.9183,766.6,1,813.3183,5,4,5,Champions
C17727,2011-12-08,10,1762.5125,811.2282,250.8,2,560.4282000000001,5,2,4,Potential Loyalists
C17728,2011-12-06,8,3078.1215,1426.7753,531.55,4,895.2253000000001,5,1,5,Other
C17730,2011-12-06,22,5766.479,2498.4182,1277.55,4,1220.8682000000001,5,5,5,Champions
C17731,2011-11-11,10,1562.503,705.6528,190.4,29,515.2528,2,2,4,Other
C17732,2011-12-06,10,970.2819999999999,487.7395,63.45,4,424.28950000000003,5,2,2,Potential Loyalists
C17733,2011-11-01,7,929.063,415.825,176.15,39,239.67499999999998,2,1,2,Other
C17734,2011-12-01,17,1501.239,713.0373,188.95,9,524.0872999999999,4,5,3,Loyal
C17735,2011-12-07,28,13654.569,5701.8522,2977.65,3,2724.2022,5,5,5,Champions
C17736,2011-11-30,8,680.648,295.1913,100.55,10,194.6413,4,1,1,Other
C17737,2011-12-05,13,853.3155,411.673,70.95,5,340.723,4,4,2,Loyal
C17738,2011-12-04,11,2139.2445,985.7064,377.1,6,608.6064,4,3,4,Potential Loyalists
C17739,2011-11-28,18,3237.1705,1390.4141,331.2,12,1059.2141,4,5,5,Champions
C17742,2011-09-05,4,565.914,259.688,36.85,96,222.838,1,1,1,Lost
C17744,2011-12-06,21,3366.4715,119.79589999999996,1245.2,4,-1125.4041000000002,5,5,5,Champions
C17746,2011-10-12,13,1348.491,594.6914,49.75,59,544.9414,1,4,3,At Risk
C17747,2011-12-08,12,774.175,380.0338,37.8,2,342.2338,5,3,2,Potential Loyalists
C17749,2011-10-19,8,947.753,437.7042,129.1,52,308.6042,1,1,2,Lost
C17750,2011-12-04,17,2223.48,594.4289,1330.65,6,-736.2211000000001,4,5,4,Champions
C17752,2011-09-26,10,623.0335,232.16000000000003,95.85000000000001,75,136.31,1,2,1,Lost
C17754,2011-12-09,10,1954.0529999999999,461.63079999999997,650.9,1,-189.2692,5,2,4,Potential Loyalists
C17757,2011-12-08,35,12109.934000000001,6558.290300000001,1174.2,2,5384.090300000001,5,5,5,Champions
C17758,2011-12-06,22,4153.235,1951.8754,755.95,4,1195.9253999999999,5,5,5,Champions
C17759,2011-11-22,11,1384.4635,623.5692,267.65,18,355.91920000000005,3,3,3,Other
C17760,2011-12-06,12,868.3285,408.599,117.1,4,291.499,5,3,2,Potential Loyalists
C17761,2011-12-09,6,911.516,382.62149999999997,151.3,1,231.32149999999996,5,1,2,Other
C17763,2011-11-02,10,466.8265,219.8453,32.55,38,187.2953,2,2,1,Other
C17764,2011-11-10,8,1099.895,521.8022,138.75,30,383.05219999999997,2,1,3,Other
C17765,2011-11-11,10,644.2860000000001,281.8734,68.35,29,213.5234,2,2,1,Other
C17767,2011-11-24,14,836.3215,348.0596,80.2,16,267.8596,3,4,2,Loyal
C17768,2011-12-01,15,2558.146,1199.1517000000001,424.8,9,774.3517000000002,4,4,4,Champions
C17769,2011-11-27,22,4624.3435,2145.2594,686.5,13,1458.7594,3,5,5,Loyal
C17770,2011-12-04,13,1658.9835,781.0063,153.55,6,627.4563,4,4,4,Champions
C17771,2011-12-01,17,1803.8210000000001,817.8725000000001,151.45,9,666.4225000000001,4,5,4,Champions
C17772,2011-12-02,11,635.1685,301.2143,47.0,8,254.21429999999998,4,3,1,Potential Loyalists
C17774,2011-10-06,14,1759.7765,833.345,207.5,65,625.845,1,4,4,At Risk
C17775,2011-11-29,7,462.064,212.1827,41.4,11,170.7827,4,1,1,Other
C17777,2011-11-24,9,1061.671,469.2856,195.3,16,273.9856,3,2,2,Other
C17779,2011-11-18,16,1187.249,553.0595,174.45,22,378.60949999999997,3,4,3,Loyal
C17781,2011-10-15,12,602.977,277.0083,43.4,56,233.6083,1,3,1,At Risk
C17783,2011-12-09,14,822.8585,403.683,154.2,1,249.483,5,4,2,Loyal
C17785,2011-11-12,10,1395.5990000000002,527.8998,52.55,28,475.3498,2,2,3,Other
C17786,2011-10-07,11,646.995,302.0038,96.89999999999999,64,205.10380000000004,1,3,1,At Risk
C17787,2011-11-08,9,2046.6035,1018.4592,323.8,32,694.6592,2,2,4,Other
C17788,2011-11-08,10,1604.6645,556.4632,95.75,32,460.71320000000003,2,2,4,Other
C17789,2011-11-22,14,1358.568,723.6148000000001,63.7,18,659.9148,3,4,3,Loyal
C17790,2011-11-13,23,2530.208,1200.5131,319.85,27,880.6630999999999,2,5,4,At Risk
C17791,2011-11-18,13,924.434,463.0498,52.25,22,410.7998,3,4,2,Loyal
C17793,2011-11-22,8,1404.2875,696.1425999999999,99.64999999999999,18,596.4925999999999,3,1,3,Other
C17795,2011-11-10,10,759.2915,368.203,136.45,30,231.753,2,2,1,Other
C17796,2011-10-30,10,1078.755,507.1075,80.35,41,426.75750000000005,1,2,3,Lost
C17797,2011-11-22,13,1495.575,673.2301,203.1,18,470.13009999999997,3,4,3,Loyal
C17799,2011-12-09,19,3528.709,1702.3932,639.35,1,1063.0432,5,5,5,Champions
C17800,2011-11-10,21,1745.3185,815.4248,292.95,30,522.4748,2,5,4,At Risk
C17802,2011-12-06,16,1927.4035,886.9905,298.0,4,588.9905,5,4,4,Champions
C17805,2011-11-19,15,23850.636,11434.954,212.14999999999998,21,11222.804,3,4,5,Loyal
C17806,2011-12-04,13,1446.3595,662.0283,289.7,6,372.32829999999996,4,4,3,Loyal
C17809,2011-11-23,22,5792.1515,2520.0359,747.1,17,1772.9359,3,5,5,Loyal
C17811,2011-12-05,49,8547.5015,3858.7007,1475.4,5,2383.3007,4,5,5,Champions
C17812,2011-11-27,14,1404.248,662.219,145.75,13,516.469,3,4,3,Loyal
C17813,2011-11-25,18,3195.3415,1431.7441,295.3,15,1136.4441,3,5,5,Loyal
C17816,2011-12-04,13,462.3255,226.1885,34.5,6,191.6885,4,4,1,Loyal
C17817,2011-12-05,11,922.105,480.2308,48.35,5,431.88079999999997,4,3,2,Potential Loyalists
C17819,2011-12-04,14,4141.2405,1748.2849999999999,383.35,6,1364.935,4,4,5,Champions
C17820,2011-11-04,9,526.138,249.09130000000002,23.55,36,225.5413,2,2,1,Other
C17824,2011-11-21,11,758.3629999999999,346.9327,166.95,19,179.98270000000002,3,3,1,Other
C17827,2011-12-04,14,2296.3645,1036.2272,458.75,6,577.4772,4,4,4,Champions
C17828,2011-11-17,9,2122.38,1223.5173,245.9,23,977.6173,2,2,4,Other
C17829,2011-12-07,14,2551.2445000000002,1185.4735,208.4,3,977.0735000000001,5,4,4,Champions
C17830,2011-12-08,10,833.6175000000001,400.18670000000003,53.8,2,346.3867,5,2,2,Potential Loyalists
C17831,2011-11-17,14,704.8335,340.6566,44.1,23,296.5566,2,4,1,At Risk
C17832,2011-10-30,10,777.473,352.2201,99.2,41,253.0201,1,2,2,Lost
C17835,2011-12-07,12,1078.469,501.50780000000003,150.7,3,350.80780000000004,5,3,3,Potential Loyalists
C17836,2011-10-23,12,670.3545,284.9556,64.55,48,220.4056,1,3,1,At Risk
C17837,2011-10-31,14,1854.5355,852.8504,194.1,40,658.7504,1,4,4,At Risk
C17838,2011-12-01,18,3474.8155,1629.6577,683.15,9,946.5077,4,5,5,Champions
C17839,2011-11-23,15,1008.081,477.6299,133.15,17,344.47990000000004,3,4,2,Loyal
C17841,2011-12-08,135,41131.527,18335.5631,8021.45,2,10314.113099999999,5,5,5,Champions
C17843,2011-12-08,9,539.33,121.17300000000003,61.45,2,59.72300000000003,5,2,1,Potential Loyalists
C17844,2011-12-04,12,880.06,394.09860000000003,54.2,6,339.89860000000004,4,3,2,Potential Loyalists
C17846,2011-10-19,12,2743.5595,2361.915,41.9,52,2320.015,1,3,5,At Risk
C17848,2011-12-07,23,1520.146,616.135,179.2,3,436.935,5,5,3,Loyal
C17849,2011-11-16,11,951.599,478.54470000000003,59.7,24,418.84470000000005,2,3,2,At Risk
C17850,2011-11-12,44,5775.1125,2072.847,633.85,28,1438.9970000000003,2,5,5,At Risk
C17852,2011-12-09,11,692.5365,330.6389,48.25,1,282.3889,5,3,1,Potential Loyalists
C17854,2011-08-30,8,617.422,332.1456,49.5,102,282.6456,1,1,1,Lost
C17855,2011-11-29,9,871.5005,398.7975,92.8,11,305.9975,4,2,2,Potential Loyalists
C17856,2011-12-08,16,2142.486,964.7553,331.75,2,633.0053,5,4,4,Champions
C17857,2011-12-05,36,27602.8475,-11621.5805,6774.4,5,-18395.980499999998,4,5,5,Champions
C17858,2011-12-04,20,5475.864,1988.6245,964.0500000000001,6,1024.5744999999997,4,5,5,Champions
C17859,2011-09-02,8,337.1205,160.0463,52.95,99,107.0963,1,1,1,Lost
C17860,2011-06-07,11,669.573,319.4098,59.1,186,260.3098,1,3,1,At Risk
C17861,2011-12-07,14,2382.9665,1091.0543,710.05,3,381.00430000000006,5,4,4,Champions
C17862,2011-10-31,7,511.3065,214.373,51.5,40,162.873,1,1,1,Lost
C17863,2011-12-06,22,4115.4735,1872.2515,970.7,4,901.5515,5,5,5,Champions
C17864,2011-11-27,10,2519.1169999999997,1141.6439,266.75,13,874.8939,3,2,4,Other
C17865,2011-12-02,40,11477.714,5312.9613,2074.2000000000003,8,3238.7612999999997,4,5,5,Champions
C17866,2011-11-03,9,821.8485,344.3769,82.95,37,261.4269,2,2,2,Other
C17867,2011-11-09,14,1565.2015000000001,733.5162,202.25,31,531.2662,2,4,4,At Risk
C17869,2011-09-12,15,62599.547999999995,36769.2743,68.7,89,36700.5743,1,4,5,At Risk
C17870,2011-12-07,24,2428.904,1127.0882,504.35,3,622.7381999999999,5,5,4,Champions
C17871,2011-12-08,16,1149.267,559.7024,108.55,2,451.1524,5,4,3,Loyal
C17873,2011-09-20,11,2164.367,1114.2563,379.35,81,734.9063,1,3,4,At Risk
C17874,2011-11-08,15,1275.346,616.5907,105.85,32,510.74069999999995,2,4,3,At Risk
C17877,2011-12-05,9,586.013,275.1965,58.0,5,217.19650000000001,4,2,1,Potential Loyalists
C17878,2011-10-27,13,1061.888,483.8674,176.95,44,306.9174,1,4,2,At Risk
C17879,2011-11-27,15,1318.7025,627.7832000000001,60.300000000000004,13,567.4832000000001,3,4,3,Loyal
C17880,2011-10-19,14,1005.436,477.5177,146.2,52,331.3177,1,4,2,At Risk
C17881,2011-11-28,15,1212.508,602.8367,57.55,12,545.2867,4,4,3,Loyal
C17883,2011-12-06,17,1470.413,588.6204,166.6,4,422.0204,5,5,3,Loyal
C17884,2011-12-08,14,1302.9485,579.5877,314.9,2,264.68770000000006,5,4,3,Loyal
C17885,2011-12-05,6,388.64,176.8212,51.4,5,125.4212,4,1,1,Other
C17886,2011-11-08,8,1113.4715,481.9126,175.7,32,306.2126,2,1,3,Other
C17887,2011-11-12,6,547.948,281.131,21.0,28,260.131,2,1,1,Other
C17888,2011-11-18,19,1431.2355,684.9745,372.8,22,312.1745,3,5,3,Loyal
C17889,2011-12-01,9,545.1845,239.3486,51.4,9,187.9486,4,2,1,Potential Loyalists
C17890,2011-10-24,14,1329.5095,647.4291,174.75,47,472.67909999999995,1,4,3,At Risk
C17891,2011-11-15,7,1548.481,766.4825000000001,157.8,25,608.6825000000001,2,1,3,Other
C17892,2011-10-14,12,967.6475,477.4535,66.05,57,411.4035,1,3,2,At Risk
C17893,2011-09-22,5,284.172,127.1243,59.050000000000004,79,68.0743,1,1,1,Lost
C17894,2011-11-26,22,1844.801,783.053,184.6,14,598.453,3,5,4,Loyal
C17895,2011-10-26,5,335.281,137.7277,56.45,45,81.2777,1,1,1,Lost
C17896,2011-11-16,12,772.5985,342.1843,135.0,24,207.1843,2,3,2,At Risk
C17897,2011-10-28,13,1051.344,473.4202,108.0,43,365.4202,1,4,2,At Risk
C17898,2011-11-25,12,663.369,311.3712,100.39999999999999,15,210.9712,3,3,1,Other
C17899,2011-11-29,14,1020.1765,464.53180000000003,103.75,11,360.78180000000003,4,4,2,Loyal
C17900,2011-10-27,14,564.5355,251.2971,57.5,44,193.7971,1,4,1,At Risk
C17901,2011-12-09,13,2200.337,1051.9198999999999,43.95,1,1007.9698999999998,5,4,4,Champions
C17904,2011-12-09,7,2522.384,1247.6506,37.9,1,1209.7505999999998,5,1,4,Other
C17905,2011-12-03,8,956.172,447.1146,150.5,7,296.6146,4,1,2,Other
C17906,2011-10-22,9,485.3715,228.639,33.85,49,194.78900000000002,1,2,1,Lost
C17908,2011-11-04,11,766.4755,366.1479,87.05,36,279.0979,2,3,1,At Risk
C17911,2011-12-03,12,839.94,400.8655,109.85000000000001,7,291.0155,4,3,2,Potential Loyalists
C17912,2011-11-20,14,731.664,341.1991,87.8,20,253.39909999999998,3,4,1,Loyal
C17913,2011-10-29,12,955.7620000000001,475.0947,136.5,42,338.5947,1,3,2,At Risk
C17914,2011-12-06,8,767.4085,346.3887,180.35,4,166.03869999999998,5,1,1,Other
C17917,2011-10-25,13,953.907,471.3827,97.7,46,373.6827,1,4,2,At Risk
C17919,2011-09-12,6,1606.0215,738.618,281.85,89,456.76800000000003,1,1,4,Lost
C17920,2011-12-05,32,5217.153,2387.3431,916.1,5,1471.2431000000001,4,5,5,Champions
C17921,2011-10-25,17,1461.436,681.5944,186.25,46,495.34439999999995,1,5,3,At Risk
C17923,2011-12-07,8,622.2665,270.4085,43.15,3,227.2585,5,1,1,Other
C17924,2011-11-28,14,3401.543,1361.3462,429.7,12,931.6461999999999,4,4,5,Champions
C17925,2011-10-21,7,503.54,181.3814,42.45,50,138.9314,1,1,1,Lost
C17926,2011-11-24,16,1115.1105,521.6039,153.75,16,367.85389999999995,3,4,3,Loyal
C17928,2011-11-30,11,536.85,-149.24140000000006,72.55,10,-221.79140000000007,4,3,1,Potential Loyalists
C17929,2011-12-06,12,1351.354,584.4857999999999,63.6,4,520.8857999999999,5,3,3,Potential Loyalists
C17930,2011-11-04,11,1961.155,759.3219,573.65,36,185.67190000000005,2,3,4,At Risk
C17931,2011-11-17,11,911.425,446.30830000000003,115.05,23,331.2583,2,3,2,At Risk
C17932,2011-12-09,11,1835.297,830.8312,299.25,1,531.5812,5,3,4,Potential Loyalists
C17934,2011-12-04,9,1109.023,532.9870999999999,186.95,6,346.03709999999995,4,2,3,Potential Loyalists
C17935,2011-11-27,17,978.1105,482.1492,74.9,13,407.2492,3,5,2,Loyal
C17936,2011-12-04,14,952.824,401.7357,120.4,6,281.3357,4,4,2,Loyal
C17937,2011-12-01,18,4989.8345,2058.7976000000003,649.9,9,1408.8976000000002,4,5,5,Champions
C17939,2011-11-19,15,675.628,299.5683,47.3,21,252.2683,3,4,1,Loyal
C17940,2011-10-21,24,4840.5779999999995,2678.9622999999997,3300.5499999999997,50,-621.5877,1,5,5,At Risk
C17941,2011-11-05,7,803.6775,350.7734,107.7,35,243.0734,2,1,2,Other
C17942,2011-12-02,5,212.4005,105.76719999999999,25.599999999999998,8,80.1672,4,1,1,Other
C17946,2011-10-05,18,1050.644,495.3446,76.65,66,418.69460000000004,1,5,2,At Risk
C17947,2011-11-03,7,400.484,172.6777,76.05,37,96.62769999999999,2,1,1,Other
C17948,2011-11-26,15,1246.308,551.862,94.64999999999999,14,457.212,3,4,3,Loyal
C17949,2011-12-08,52,58798.6105,24060.2234,10713.9,2,13346.3234,5,5,5,Champions
C17950,2011-10-16,12,1013.426,472.1316,153.45,55,318.6816,1,3,2,At Risk
C17951,2011-11-08,11,1491.6844999999998,652.2479,234.35,32,417.89789999999994,2,3,3,At Risk
C17954,2011-12-09,27,3238.3395,1424.7884,820.6999999999999,1,604.0884,5,5,5,Champions
C17955,2011-06-03,10,994.8969999999999,462.84299999999996,111.6,190,351.24299999999994,1,2,2,Lost
C17956,2011-11-12,10,1067.5675,471.55219999999997,29.15,28,442.4022,2,2,2,Other
C17957,2011-12-02,7,1472.3274999999999,616.6426,116.35,8,500.2926,4,1,3,Other
C17958,2011-11-10,15,1321.5035,722.9741,67.5,30,655.4741,2,4,3,At Risk
C17960,2011-10-18,11,592.6435,309.9957,43.15,53,266.8457,1,3,1,At Risk
C17961,2011-11-18,47,1674.0155,797.8937,217.29999999999998,22,580.5937,3,5,4,Loyal
C17962,2011-08-14,10,512.213,257.07620000000003,71.0,118,186.07620000000003,1,2,1,Lost
C17964,2011-11-08,11,911.245,447.111,128.85,32,318.26099999999997,2,3,2,At Risk
C17965,2011-11-13,21,3075.4915,1446.7791,557.5,27,889.2791,2,5,5,At Risk
C17966,2011-11-25,13,1514.8665,703.1923,922.05,15,-218.8576999999999,3,4,3,Loyal
C17967,2011-10-31,9,370.2095,171.0536,47.75,40,123.30359999999999,1,2,1,Lost
C17968,2011-12-04,11,849.327,380.56100000000004,80.14999999999999,6,300.41100000000006,4,3,2,Potential Loyalists
C17969,2011-11-23,7,521.573,212.15529999999998,67.6,17,144.5553,3,1,1,Other
C17970,2011-12-02,15,1289.0025,608.0931,217.65,8,390.4431000000001,4,4,3,Loyal
C17972,2011-11-18,12,529.701,260.2918,40.65,22,219.64180000000002,3,3,1,Other
C17973,2011-10-19,12,1026.2885,533.8775,96.85000000000001,52,437.02750000000003,1,3,2,At Risk
C17974,2011-11-15,11,1164.5965,535.5842,197.2,25,338.3842,2,3,3,At Risk
C17975,2011-11-24,19,5002.618,2208.3204,567.4,16,1640.9204,3,5,5,Loyal
C17976,2011-09-05,11,949.5955,460.2396,57.6,96,402.6396,1,3,2,At Risk
C17977,2011-11-13,7,602.438,257.4628,138.75,27,118.71280000000002,2,1,1,Other
